Petroleum Experts,Move v1.1
Vertex Data,Vertex Data,Vertex Data,Orientation Data,Orientation Data,Orientation Data,Container
Real,Real,Real,Real,Real,Real,Text
X(East),Y(North),Z,dip,azimuth,strike,Object Name
#FF0000,#00FF00,#0000FF,#FFFFFF,#FFFFFF,#FFFFFF,#3F3B1F
metre,metre,metre,degree,degree,degree,
xy,xy,elevation,orientation,orientation,orientation,
1704122.602946,5375472.276773,-23695.885953,80.016991,313.382996,223.382996,Needles
1696431.308906,5367571.392732,-23401.908850,80.258095,314.972870,224.972870,Needles
1696154.894737,5367293.133585,-23394.784815,80.266533,315.007660,225.007660,Needles
1695985.850064,5367090.237227,-23255.034900,80.266533,315.007660,225.007660,Needles
1695706.534205,5366865.710939,-23477.437210,80.105911,315.253387,225.253387,Needles
1695466.565518,5366624.119804,-23471.248086,79.994682,314.830322,224.830322,Needles
1693728.970026,5364881.215124,-23444.861713,80.282158,314.740417,224.740417,Needles
1693428.918679,5364577.624961,-23440.174982,80.215019,314.888519,224.888519,Needles
1693287.342590,5364434.686070,-23436.857214,80.215019,314.888519,224.888519,Needles
1693140.565899,5364285.760476,-23432.263761,80.011406,314.707611,224.707611,Needles
1686314.317992,5360108.824758,-15246.801465,71.152718,4.151217,274.151217,Needles
1686346.282116,5360064.829916,-15126.936466,70.715042,4.049568,274.049568,Needles
1686480.150888,5359880.575358,-14628.677955,70.715042,4.049568,274.049568,Needles
1687162.893238,5359790.370502,-14278.808646,75.344337,355.348999,265.348999,Needles
1686926.040040,5359651.211008,-13821.877692,75.344337,355.348999,265.348999,Needles
1686944.597878,5359625.668336,-13740.991989,68.699638,356.710419,266.710419,Needles
1689904.426076,5355311.252156,-164.509255,71.644592,317.146393,227.146393,Needles
1690032.189635,5355371.759839,-69.909127,59.538231,314.269989,224.269989,Needles
1689756.060207,5355142.872180,-134.437129,59.538231,314.269989,224.269989,Needles
1689808.449395,5355137.710445,-64.528002,59.538231,314.269989,224.269989,Needles
1689692.888667,5355060.407006,-113.473780,59.538231,314.269989,224.269989,Needles
1689715.498129,5355029.287751,-48.945778,59.568542,314.327026,224.327026,Needles
1717215.877289,5385482.135464,-21038.207580,80.001839,323.726654,233.726654,Needles
1716510.150889,5385465.546080,-23337.621441,80.024025,323.672119,233.672119,Needles
1716322.613453,5385329.172911,-23344.616996,80.024025,323.672119,233.672119,Needles
1716104.292055,5385170.132396,-23352.882061,79.968506,323.496765,233.496765,Needles
1715937.020371,5384962.402531,-22971.447174,79.968506,323.496765,233.496765,Needles
1715594.099738,5384786.013064,-23322.940117,79.964500,323.505768,233.505768,Needles
1715348.296136,5384605.797677,-23330.351339,79.964500,323.505768,233.505768,Needles
1715241.448046,5384527.304107,-23332.398936,80.070045,323.835968,233.835968,Needles
1715016.724378,5384288.348733,-22987.919366,80.070045,323.835968,233.835968,Needles
1714606.115814,5384074.385620,-23384.799282,80.057571,323.850372,233.850372,Needles
1714348.926287,5383887.649406,-23390.187367,80.053551,323.611359,233.611359,Needles
1714223.599840,5383796.619960,-23396.296837,80.053551,323.611359,233.611359,Needles
1712370.849372,5382517.507064,-23792.855159,79.829742,323.504608,233.504608,Needles
1712549.724351,5382647.796470,-23784.093840,79.912643,323.624756,233.624756,Needles
1712619.276665,5382698.129984,-23780.618782,79.897919,323.747559,233.747559,Needles
1666908.612264,5338637.645358,-268.334141,45.046520,305.046967,215.046967,Jordan
1666465.438806,5338329.277829,-437.020312,43.504635,309.044067,219.044067,Jordan
1666067.738898,5338485.492648,-831.437214,44.509697,308.404419,218.404419,Jordan
1665697.780128,5337969.115885,-805.342481,44.502846,307.600769,217.600769,Jordan
1665870.640458,5337542.724744,-427.557265,42.835949,306.765320,216.765320,Jordan
1665439.801283,5336882.491026,-377.208395,42.904999,307.237640,217.237640,Jordan
1665470.463292,5336465.533196,-134.968987,38.474979,305.300842,215.300842,Jordan
1665185.006181,5336023.754853,-118.337301,38.177616,304.726379,214.726379,Jordan
1665027.660403,5335804.216634,-118.337301,38.310356,306.585999,216.585999,Jordan
1664727.528465,5335536.951246,-175.516926,37.740318,308.287292,218.287292,Jordan
1664641.141401,5335180.765417,-57.179624,37.740318,308.287292,218.287292,Jordan
1664444.521822,5334925.240320,-57.179624,37.220741,305.787964,215.787964,Jordan
1664247.106332,5334652.505741,-57.179624,37.161545,305.939728,215.939728,Jordan
1663850.232531,5334395.849836,-186.554506,37.161545,305.939728,215.939728,Jordan
1663632.337521,5333962.405637,-129.374881,36.702709,305.093933,215.093933,Jordan
1663485.202184,5333756.163385,-129.374881,36.782211,306.385468,216.385468,Jordan
1663366.398373,5333594.936295,-129.374881,36.782211,306.385468,216.385468,Jordan
1663187.134929,5333451.549894,-173.675371,36.782211,306.385468,216.385468,Jordan
1663162.183740,5333125.646889,-44.300490,36.692249,306.276245,216.276245,Jordan
1663047.148625,5332968.650123,-44.300490,36.691666,306.182251,216.182251,Jordan
1662677.409952,5332663.826021,-134.917861,36.932850,305.862152,215.862152,Jordan
1662493.608051,5332308.965275,-90.617371,36.932850,305.862152,215.862152,Jordan
1662225.049206,5331937.468768,-90.617371,36.933971,305.866302,215.866302,Jordan
1662072.222872,5331726.388997,-90.617371,36.899731,305.963837,215.963837,Jordan
1661722.745961,5331713.378011,-297.257327,36.899731,305.963837,215.963837,Jordan
1661624.197366,5331370.185758,-206.639956,36.815788,305.527130,215.527130,Jordan
1661302.508295,5331130.440188,-298.326927,36.815788,305.527130,215.527130,Jordan
1661398.998867,5330791.141963,-91.686971,36.923328,305.641785,215.641785,Jordan
1661156.988331,5330457.382214,-91.686971,37.040386,306.196472,216.196472,Jordan
1660864.613872,5330197.690054,-154.008648,37.040386,306.196472,216.196472,Jordan
1660845.391790,5329965.653210,-62.321677,36.993103,306.144379,216.144379,Jordan
1660746.596329,5329830.391011,-62.321677,36.993103,306.144379,216.144379,Jordan
1660586.725177,5329606.488911,-62.321677,37.084209,304.879822,214.879822,Jordan
1660237.329485,5329524.114934,-241.702263,36.890636,305.106110,215.106110,Jordan
1660124.431433,5329219.131645,-179.380586,36.890636,305.106110,215.106110,Jordan
1659831.263106,5328925.451015,-279.185204,38.591030,291.688019,201.688019,Jordan
1659399.252730,5328947.055759,-584.523916,35.597187,293.843628,203.843628,Jordan
1659004.988495,5328437.001688,-763.888608,37.908356,280.634338,190.634338,Jordan
1659092.844332,5327903.837252,-628.050731,37.223003,278.715149,188.715149,Jordan
1658804.589465,5327207.960965,-768.918964,37.436893,277.878906,187.878906,Jordan
1659247.661094,5326971.074113,-410.173686,37.109474,277.700989,187.700989,Jordan
1659610.883621,5327283.226511,-169.500835,37.109474,277.700989,187.700989,Jordan
1659630.204313,5327414.771910,-169.500835,37.115498,278.660095,188.660095,Jordan
1659555.236652,5327798.495799,-269.305453,37.115498,278.660095,188.660095,Jordan
1659831.164997,5328069.565684,-99.804618,35.077793,280.793793,190.793793,Jordan
1659896.512072,5328412.329020,-99.804618,35.077793,280.793793,190.793793,Jordan
1659964.738267,5328652.818828,-99.804618,38.591030,291.688019,201.688019,Jordan
1659437.139672,5326701.922206,-240.672851,37.137730,277.760071,187.760071,Jordan
1659295.884815,5326146.495504,-289.872619,37.137730,277.760071,187.760071,Jordan
1659584.712983,5325908.096593,-49.199768,36.848652,277.653656,187.653656,Jordan
1659527.169561,5325481.528611,-49.199768,36.892403,277.760406,187.760406,Jordan
1659465.272018,5325034.178840,-49.199768,36.821617,277.918854,187.918854,Jordan
1659386.126071,5324664.088951,-69.716542,36.821617,277.918854,187.918854,Jordan
1659388.615514,5324203.757730,-20.516775,36.699505,277.756439,187.756439,Jordan
1659353.452252,5323936.936663,-20.516775,36.796253,277.435730,187.435730,Jordan
1659039.840093,5323600.846427,-222.667768,37.060860,277.369263,187.369263,Jordan
1658793.339295,5324034.417459,-451.371775,37.260994,277.623749,187.623749,Jordan
1659104.462010,5324830.838917,-298.420549,37.192688,277.851868,187.851868,Jordan
1658910.613299,5325555.512295,-518.576626,37.139999,277.755341,187.755341,Jordan
1658444.369727,5325593.406934,-870.348454,36.811573,277.776184,187.776184,Jordan
1658245.614072,5326268.353030,-1086.906371,36.894958,277.909363,187.909363,Jordan
1657732.798989,5325988.681404,-1440.715420,37.087212,277.850403,187.850403,Jordan
1657440.036613,5326290.605602,-1692.530450,37.326176,278.059082,188.059082,Jordan
1656935.424007,5325860.395017,-2024.729984,36.920956,278.257599,188.257599,Jordan
1656849.959290,5325205.690351,-2020.735074,36.880230,277.527832,187.527832,Jordan
1657253.091455,5324840.075311,-1683.010101,37.135193,277.642700,187.642700,Jordan
1657631.318548,5325192.855779,-1435.189982,37.071098,277.723846,187.723846,Jordan
1658089.400194,5324953.528689,-1069.412088,36.865807,277.669281,187.669281,Jordan
1658244.521051,5324119.212593,-870.591485,36.867329,277.674866,187.674866,Jordan
1657934.901236,5323611.702801,-1049.685181,36.840488,277.718872,187.718872,Jordan
1657401.553286,5324093.238429,-1496.325902,37.135147,277.651245,187.651245,Jordan
1657002.970167,5323557.767629,-1741.828807,37.159046,277.610504,187.610504,Jordan
1657234.804710,5322741.936636,-1488.969965,37.002556,277.004669,187.004669,Jordan
1657893.544919,5322835.752288,-1005.881568,36.865074,277.016235,187.016235,Jordan
1658277.353641,5322312.848145,-668.997243,37.116451,277.380463,187.380463,Jordan
1658831.982854,5322517.998060,-273.064370,37.059494,277.426208,187.426208,Jordan
1659038.621292,5322032.649885,-70.913377,37.073555,277.433960,187.433960,Jordan
1658950.729155,5321552.589758,-70.913377,37.283527,288.488617,198.488617,Jordan
1658674.324969,5321305.148611,-209.756280,37.176044,288.665497,198.665497,Jordan
1658673.401198,5321010.246365,-138.842904,37.176044,288.665497,198.665497,Jordan
1658469.173380,5320625.034302,-138.842904,39.327423,303.333130,213.333130,Jordan
1658065.740696,5320298.970836,-280.883559,40.601635,301.238190,211.238190,Jordan
1658083.928622,5320016.612121,-142.040655,40.601635,301.238190,211.238190,Jordan
1658050.976572,5319972.688839,-142.040655,47.418320,311.304077,221.304077,Jordan
1657824.708853,5319715.170733,-142.040655,47.418320,311.304077,221.304077,Jordan
1657577.751865,5319442.900113,-142.040655,44.743000,317.262909,227.262909,Jordan
1657305.346043,5319493.438878,-362.041841,44.743000,317.262909,227.262909,Jordan
1657061.885345,5319102.608231,-220.001186,45.972530,321.773285,231.773285,Jordan
1656559.091882,5318921.467822,-325.243539,42.607197,334.226227,244.226227,Jordan
1656425.001154,5318591.108597,-105.242353,42.607197,334.226227,244.226227,Jordan
1655984.085819,5318308.985790,-105.242353,39.073318,324.191040,234.191040,Jordan
1655352.077367,5318167.675402,-337.339328,41.375015,322.145325,232.145325,Jordan
1655217.033720,5318547.290771,-717.865233,47.243958,325.101410,235.101410,Jordan
1654646.175304,5318706.462338,-1216.583329,47.640812,324.789703,234.789703,Jordan
1654855.041123,5319270.721882,-1631.605042,50.655880,330.342163,240.342163,Jordan
1655421.277909,5319397.054219,-1429.271463,50.430721,331.146149,241.146149,Jordan
1655707.055983,5319034.839713,-887.395129,49.570477,331.239075,241.239075,Jordan
1656266.312841,5319194.895389,-726.870410,49.958649,329.792725,239.792725,Jordan
1656488.518602,5319720.549172,-1045.447853,42.530151,317.565918,227.565918,Jordan
1656190.951705,5320047.314533,-1455.861189,43.201687,317.468170,227.468170,Jordan
1655682.967869,5319883.875256,-1679.160081,44.170387,315.136139,225.136139,Jordan
1655385.719047,5320309.986683,-2149.499176,41.106731,314.816406,224.816406,Jordan
1654859.401269,5320130.987391,-2385.221942,42.787521,311.351044,221.351044,Jordan
1654590.413305,5319578.543627,-2117.216425,50.607445,330.352203,240.352203,Jordan
1653985.367011,5319358.422177,-2246.809957,50.530418,330.588409,240.588409,Jordan
1653723.350479,5318773.859066,-1852.806484,45.675148,325.169952,235.169952,Jordan
1654119.530954,5318429.720973,-1308.191239,47.865353,323.767151,233.767151,Jordan
1653786.040589,5317755.995133,-1176.078797,37.021606,284.570374,194.570374,Jordan
1653126.108500,5317527.315933,-1610.514854,36.482571,284.571564,194.571564,Jordan
1652940.243898,5316822.315687,-1648.187891,36.957874,277.189606,187.189606,Jordan
1653510.305853,5316617.761624,-1205.179906,36.765926,277.134399,187.134399,Jordan
1654015.972483,5317287.889298,-927.470028,36.225094,283.234680,193.234680,Jordan
1654700.588516,5317449.251089,-455.622020,37.533417,283.164276,193.164276,Jordan
1655074.257696,5317769.337242,-232.096974,37.533417,283.164276,193.164276,Jordan
1655141.232519,5317852.483254,-232.096974,41.375015,322.145325,232.145325,Jordan
1654899.649406,5316902.124580,-223.525045,36.218742,280.843719,190.843719,Jordan
1654822.199242,5316494.924777,-223.525045,36.496544,278.114807,188.114807,Jordan
1654452.941690,5316229.223852,-466.242097,36.496544,278.114807,188.114807,Jordan
1654732.137336,5316054.687426,-242.717052,37.056061,279.347687,189.347687,Jordan
1654604.085951,5315646.530349,-288.064740,37.056061,279.347687,189.347687,Jordan
1654908.715235,5315520.819673,-45.347688,37.281532,279.422668,189.422668,Jordan
1654841.885590,5315115.096291,-45.347688,37.166676,279.048492,189.048492,Jordan
1654822.465531,5314995.952201,-45.347688,36.996189,279.611694,189.611694,Jordan
1654751.727339,5314691.166678,-59.554116,36.996189,279.611694,189.611694,Jordan
1654645.097663,5314404.764437,-102.736031,36.996189,279.611694,189.611694,Jordan
1654585.698571,5314027.849801,-99.444863,36.996189,279.611694,189.611694,Jordan
1654487.385518,5314332.186509,-210.644265,36.954113,279.612335,189.612335,Jordan
1654147.219865,5314527.869629,-487.539388,36.954113,279.612335,189.612335,Jordan
1653939.068379,5314090.653259,-587.010007,36.954113,279.612335,189.612335,Jordan
1653734.887622,5314010.606711,-728.717279,36.998623,279.514221,189.514221,Jordan
1653488.129089,5313913.890862,-900.089606,37.016750,279.505249,189.505249,Jordan
1653072.130204,5314019.482742,-1222.599327,37.016750,279.505249,189.505249,Jordan
1652940.277864,5313636.882575,-1273.277250,37.052711,279.162323,189.162323,Jordan
1652858.343218,5313604.858017,-1330.498458,37.052711,279.162323,189.162323,Jordan
1653118.690089,5313438.325839,-1116.424678,37.052711,279.162323,189.162323,Jordan
1652841.435617,5313598.484637,-1342.334580,37.052711,279.162323,189.162323,Jordan
1652779.503501,5313575.403673,-1385.721805,37.052711,279.162323,189.162323,Jordan
1652561.679875,5313494.904921,-1538.402305,37.052711,279.162323,189.162323,Jordan
1652359.567530,5313420.299541,-1679.785852,36.748886,279.338074,189.338074,Jordan
1652176.364109,5313357.323201,-1807.141725,36.748886,279.338074,189.338074,Jordan
1651997.931621,5313297.087790,-1931.508831,37.070309,279.539978,189.539978,Jordan
1651707.039659,5313391.607133,-2160.067316,37.070309,279.539978,189.539978,Jordan
1651650.338831,5313829.387312,-2255.478603,36.901394,279.049744,189.049744,Jordan
1651974.638249,5314505.297190,-2097.234489,36.834766,279.539703,189.539703,Jordan
1651602.615524,5315044.956173,-2440.776207,37.072830,279.622742,189.622742,Jordan
1651808.781183,5315728.044869,-2374.995325,37.048214,279.947937,189.947937,Jordan
1652401.271392,5315883.569401,-1954.928804,37.023693,279.943939,189.943939,Jordan
1652589.501600,5316565.310940,-1888.520008,37.384228,276.753204,186.753204,Jordan
1652098.671555,5316759.279015,-2277.981803,37.325092,276.732269,186.732269,Jordan
1651660.446805,5316162.306009,-2541.322146,36.974995,279.806183,189.806183,Jordan
1651082.502175,5316014.729009,-2952.617937,37.177608,279.853363,189.853363,Jordan
1650864.850098,5315321.670693,-3027.130628,37.224098,279.484039,189.484039,Jordan
1651236.629069,5314786.158997,-2681.615719,37.210175,279.479370,189.479370,Jordan
1651162.324192,5314025.480585,-2642.928286,37.222179,279.325745,189.325745,Jordan
1650597.020388,5314002.557669,-3061.457182,36.962875,279.471222,189.471222,Jordan
1650413.964524,5313351.340825,-3115.730590,36.906349,279.664948,189.664948,Jordan
